size,thread,i,time
5000,4,17,3.1770830154418945
5000,4,18,4.602274417877197
5000,4,19,4.661572456359863
5000,4,20,2.56622052192688
5000,4,21,1.7177023887634277
5000,4,22,3.9059345722198486
5000,4,23,2.311697244644165
5000,4,24,2.8625564575195312
5000,4,25,2.811452865600586
5000,4,26,2.5298633575439453
5000,4,27,2.7606711387634277
5000,4,28,2.122999906539917
5000,4,29,1.142272710800171
5000,4,30,1.2811658382415771
5000,4,31,2.125131607055664
5000,4,32,1.6854805946350098
5000,4,33,2.6277225017547607
5000,4,34,4.109419584274292
5000,4,35,1.5707437992095947
5000,4,36,4.293093919754028
5000,4,37,2.622469663619995
5000,4,38,2.158243179321289
5000,4,39,3.332213878631592
5000,4,40,2.146524429321289
5000,4,41,7.3520896434783936
5000,4,42,3.4406981468200684
5000,4,43,2.941768169403076
5000,4,44,2.7803335189819336
5000,4,45,1.8579483032226562
5000,4,46,1.028108835220337
5000,4,47,2.6424806118011475
5000,4,48,1.9130830764770508
5000,4,49,2.6539995670318604
10000,1,0,51.056018590927124
10000,1,1,5.304449081420898
10000,1,2,22.18698501586914
10000,1,3,10.537065505981445
10000,1,4,7.884711027145386
10000,1,5,22.25449800491333
10000,1,6,14.516799449920654
10000,1,7,13.011903047561646
10000,1,8,13.10180401802063
10000,1,9,19.687705755233765
10000,1,10,19.758463621139526
10000,1,11,15.52692437171936
10000,1,12,17.0512957572937
10000,1,13,49.947571992874146
10000,1,14,21.22080898284912
10000,1,15,14.426432371139526
10000,1,16,7.9681572914123535
10000,1,17,6.4825053215026855
10000,1,18,24.561981439590454
10000,1,19,19.667404413223267
10000,1,20,7.853654384613037
10000,1,21,13.208821773529053
10000,1,22,10.441392421722412
10000,1,23,18.48653793334961
10000,1,24,9.38321852684021
10000,1,25,22.34657073020935
10000,1,26,5.167145490646362
10000,1,27,13.376810789108276
10000,1,28,9.086180448532104
10000,1,29,9.2033851146698
10000,1,30,22.59797763824463
10000,1,31,16.922167539596558
10000,1,32,20.918336629867554
10000,1,33,20.882864952087402
10000,1,34,25.12740921974182
10000,1,35,10.332483291625977
10000,1,36,19.75275993347168
10000,1,37,48.60189938545227
10000,1,38,18.934245347976685
10000,1,39,6.475752830505371
10000,1,40,23.561315536499023
10000,1,41,21.250447750091553
10000,1,42,18.403240442276
10000,1,43,24.7047758102417
10000,1,44,14.320030689239502
10000,1,45,11.788483142852783
10000,1,46,17.256741285324097
10000,1,47,7.779598951339722
10000,1,48,12.896870613098145
10000,1,49,14.841094970703125
10000,2,0,11.118149995803833
10000,2,1,16.1910138130188
10000,2,2,7.812448501586914
10000,2,3,11.642198324203491
10000,2,4,16.21371841430664
10000,2,5,19.22719669342041
10000,2,6,4.587418556213379
10000,2,7,5.246206760406494
10000,2,8,12.020221948623657
10000,2,9,7.007582664489746
10000,2,10,7.138767719268799
10000,2,11,11.220884799957275
10000,2,12,7.918457269668579
10000,2,13,11.19603681564331
10000,2,14,20.009432554244995
10000,2,15,16.718342542648315
10000,2,16,18.444562196731567
10000,2,17,11.96788239479065
10000,2,18,11.858349323272705
10000,2,19,18.63712739944458
10000,2,20,6.808136463165283
10000,2,21,4.497199773788452
10000,2,22,21.718113899230957
10000,2,23,15.927435874938965
10000,2,24,21.969791650772095
10000,2,25,9.938942670822144
10000,2,26,29.845887660980225
10000,2,27,16.897194623947144
10000,2,28,11.049497365951538
10000,2,29,16.911259412765503
10000,2,30,6.857736349105835
10000,2,31,10.27719521522522
10000,2,32,8.742056131362915
10000,2,33,8.624632835388184
10000,2,34,17.81489634513855
10000,2,35,12.577776432037354
10000,2,36,8.71502423286438
10000,2,37,14.46376657485962
10000,2,38,7.086719512939453
10000,2,39,4.4770424365997314
10000,2,40,35.59874391555786
10000,2,41,15.70556354522705
10000,2,42,7.891360759735107
10000,2,43,21.797017574310303
10000,2,44,11.096893310546875
10000,2,45,22.76933479309082
10000,2,46,11.087358474731445
10000,2,47,12.72596263885498
10000,2,48,9.652748107910156
10000,2,49,21.62200355529785
10000,4,0,6.136045694351196
10000,4,1,8.661672353744507
10000,4,2,8.512329578399658
10000,4,3,10.923948526382446
10000,4,4,11.473481178283691
10000,4,5,10.35381293296814
10000,4,6,6.178811073303223
10000,4,7,6.691375970840454
10000,4,8,8.287958860397339
10000,4,9,4.038149833679199
10000,4,10,9.954954862594604
10000,4,11,7.087430000305176
10000,4,12,6.632858991622925
10000,4,13,13.86203122138977
10000,4,14,4.34851861000061
10000,4,15,8.348545789718628
10000,4,16,9.528026819229126
10000,4,17,14.244375944137573
10000,4,18,11.174527168273926
10000,4,19,8.70922303199768
10000,4,20,12.637536764144897
10000,4,21,10.838056087493896
10000,4,22,6.9284186363220215
10000,4,23,16.038848400115967
10000,4,24,5.808326005935669
10000,4,25,17.393155097961426
10000,4,26,15.125655889511108
10000,4,27,46.96584129333496
10000,4,28,7.779289245605469
10000,4,29,8.945781946182251
10000,4,30,11.925414562225342
10000,4,31,8.15376591682434
10000,4,32,16.67962408065796
10000,4,33,3.4233310222625732
10000,4,34,12.379754543304443
10000,4,35,14.318950176239014
10000,4,36,5.003133773803711
10000,4,37,10.87790322303772
10000,4,38,9.431707620620728
10000,4,39,13.891634702682495
10000,4,40,5.0538718700408936
10000,4,41,6.001181602478027
10000,4,42,10.64161491394043
10000,4,43,27.719642639160156
10000,4,44,6.276208162307739
10000,4,45,12.355130672454834
10000,4,46,6.447886943817139
10000,4,47,6.700960159301758
10000,4,48,4.502010345458984
10000,4,49,4.686638832092285
