size,thread,i,time
5000,4,31,1.8161418437957764
5000,4,32,4.185508966445923
5000,4,33,1.141489028930664
5000,4,34,1.845093011856079
5000,4,35,3.8636555671691895
5000,4,36,3.6440060138702393
5000,4,37,0.8995342254638672
5000,4,38,7.661025047302246
5000,4,39,1.3654561042785645
5000,4,40,3.4440956115722656
5000,4,41,2.6684048175811768
5000,4,42,3.0717830657958984
5000,4,43,1.5929737091064453
5000,4,44,1.1515309810638428
5000,4,45,2.8068251609802246
5000,4,46,2.2276768684387207
5000,4,47,3.083911657333374
5000,4,48,2.4239869117736816
5000,4,49,4.45077109336853
10000,1,0,10.603848218917847
10000,1,1,10.523471593856812
10000,1,2,12.943583488464355
10000,1,3,24.874384880065918
10000,1,4,10.310215711593628
10000,1,5,51.48676514625549
10000,1,6,38.33062028884888
10000,1,7,19.571462631225586
10000,1,8,13.135792970657349
10000,1,9,23.7434983253479
10000,1,10,13.13748049736023
10000,1,11,9.251102447509766
10000,1,12,9.310768365859985
10000,1,13,7.751388311386108
10000,1,14,10.484365463256836
10000,1,15,11.830862045288086
10000,1,16,13.178318500518799
10000,1,17,5.282533407211304
10000,1,18,14.49443006515503
10000,1,19,23.579787015914917
10000,1,20,19.607155084609985
10000,1,21,14.33759331703186
10000,1,22,9.196036100387573
10000,1,23,46.59968042373657
10000,1,24,28.85235357284546
10000,1,25,16.83555579185486
10000,1,26,16.958024263381958
10000,1,27,23.69491982460022
10000,1,28,26.366202116012573
10000,1,29,22.264885902404785
10000,1,30,28.84378695487976
10000,1,31,15.981899499893188
10000,1,32,18.507088899612427
10000,1,33,9.227802038192749
10000,1,34,13.163753509521484
10000,1,35,5.155271768569946
10000,1,36,12.898410320281982
10000,1,37,18.834184646606445
10000,1,38,23.82475233078003
10000,1,39,11.8672034740448
10000,1,40,14.420549869537354
10000,1,41,19.562861442565918
10000,1,42,19.731555223464966
10000,1,43,10.525745630264282
10000,1,44,19.593391180038452
10000,1,45,39.0430645942688
10000,1,46,14.370124578475952
10000,1,47,29.235231161117554
10000,1,48,10.574559450149536
10000,1,49,16.500444650650024
10000,2,0,8.638880014419556
10000,2,1,19.635781288146973
10000,2,2,10.30320119857788
10000,2,3,5.207305908203125
10000,2,4,7.027111530303955
10000,2,5,12.871648788452148
10000,2,6,7.1524012088775635
10000,2,7,11.995548725128174
10000,2,8,7.817036151885986
10000,2,9,10.177884101867676
10000,2,10,6.108244895935059
10000,2,11,12.087236881256104
10000,2,12,8.774361371994019
10000,2,13,6.840524435043335
10000,2,14,11.234082221984863
10000,2,15,17.8963840007782
10000,2,16,15.372934818267822
10000,2,17,18.713067770004272
10000,2,18,7.727580547332764
10000,2,19,10.270701885223389
10000,2,20,9.584198236465454
10000,2,21,4.5039002895355225
10000,2,22,12.845192193984985
