model,with_features,nc_test_size,Beta_s,gamma_s,Ns_obs,kmean_s,gamma_n,kmean_n,gamma_f,N_f,Beta_bi,nu,alpha,N_labels,accuracy
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,-1.0,6.0,27.28457142857143
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,-1.0,10.0,16.42857142857143
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,2.0,68.49257142857144
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,3.0,58.97942857142857
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,6.0,44.32628571428572
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,1.0,10.0,36.03542857142857
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,2.0,88.54057142857144
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,3.0,85.37542857142857
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,6.0,79.87485714285714
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,5.0,10.0,79.69142857142857
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,2.0,88.16571428571429
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,3.0,92.40628571428572
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,6.0,89.60971428571429
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,1.1,0.0,10.0,10.0,89.21314285714286
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,2.0,65.87142857142858
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,3.0,51.128
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,6.0,27.054285714285715
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,-1.0,10.0,16.845142857142857
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,2.0,70.36171428571429
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,3.0,57.21771428571428
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,6.0,40.662857142857135
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,1.0,10.0,39.302285714285716
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,2.0,88.44742857142857
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,3.0,85.93428571428572
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,6.0,82.86971428571428
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,5.0,10.0,83.47085714285714
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,2.0,91.00114285714287
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,3.0,93.64057142857143
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,6.0,90.62171428571429
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,2.1,2000.0,3.0,0.0,10.0,10.0,90.67314285714285
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,2.0,61.396
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,3.0,49.016571428571424
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,6.0,27.096000000000004
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,-1.0,10.0,16.099428571428568
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,2.0,64.308
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,3.0,55.174285714285716
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,6.0,43.58857142857143
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,1.0,10.0,36.61142857142857
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,2.0,83.46742857142857
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,3.0,82.30514285714285
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,6.0,85.084
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,5.0,10.0,83.82457142857143
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,2.0,92.42914285714286
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,3.0,89.25828571428572
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,6.0,91.00914285714285
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,1.1,0.0,10.0,10.0,89.56171428571429
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,2.0,69.748
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,3.0,49.78628571428571
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,6.0,27.10514285714286
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,-1.0,10.0,16.110285714285716
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,2.0,66.95371428571428
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,3.0,57.82742857142857
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,6.0,45.79828571428571
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,1.0,10.0,41.069714285714284
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,2.0,91.39485714285715
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,3.0,88.23885714285714
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,6.0,85.58914285714286
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,5.0,10.0,84.58685714285714
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,2.0,94.46457142857142
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,3.0,91.00857142857143
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,6.0,92.60342857142857
HNN_PoincareBall,1.0,0.7,1.1,3.5,5000.0,30.0,3.5,30.0,3.5,2000.0,3.0,0.0,10.0,10.0,92.66742857142857
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,2.0,54.9630640343084
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,3.0,39.056043804260575
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,6.0,20.43773301368538
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,-1.0,10.0,11.804463593766759
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,2.0,54.85163056830636
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,3.0,43.10597478596702
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,6.0,24.655741132427337
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,1.0,10.0,18.607588836616152
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,2.0,63.57497502774525
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,3.0,61.41489036365289
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,6.0,47.29235990956069
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,5.0,10.0,41.32152795956263
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,2.0,71.70499493469802
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,3.0,65.22308818062695
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,6.0,52.88112984845586
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,1.1,0.0,10.0,10.0,46.407403134321775
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,2.0,57.99407012053855
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,3.0,42.47300152798393
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,6.0,21.614176972198237
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,-1.0,10.0,12.767384486348458
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,2.0,54.27763494708771
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,3.0,46.231996886647465
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,6.0,31.126873012475585
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,1.0,10.0,23.981743760165358
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,2.0,72.87497425652464
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,3.0,66.12429275401198
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,6.0,60.309270979515176
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,5.0,10.0,55.28485203793508
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,2.0,76.80710934636024
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,3.0,69.77601097964863
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,6.0,66.56961477814791
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,2.1,2000.0,3.0,0.0,10.0,10.0,56.796549069005074
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,2.0,52.42743082741818
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,3.0,38.03735679161032
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,6.0,19.318090571004042
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,-1.0,10.0,11.352234029134724
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,2.0,53.79019159957666
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,3.0,41.33127576518947
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,6.0,24.819785139505242
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,1.0,10.0,17.48996957561717
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,2.0,64.39670046111154
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,3.0,55.080240109784654
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,6.0,46.53902599350389
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,5.0,10.0,41.78370584897781
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,2.0,64.28612425496132
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,3.0,58.65950157605348
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,6.0,50.98699068297468
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,1.1,0.0,10.0,10.0,42.276978899382314
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,2.0,55.391289998253455
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,3.0,39.71512870158815
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,6.0,19.91961028850387
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,-1.0,10.0,11.689855212377722
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,2.0,55.34393497549936
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,3.0,41.05551567329203
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,6.0,26.175613712186298
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,1.0,10.0,19.750606341977306
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,2.0,70.25307101757481
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,3.0,59.74676159039085
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,6.0,52.81074227415087
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,5.0,10.0,47.1388352470536
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,2.0,69.30771110299727
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,3.0,64.92730449090693
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,6.0,57.64456466035583
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,3.0,3.5,2000.0,3.0,0.0,10.0,10.0,52.14228322050811
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,2.0,64.05936628351495
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,3.0,49.28121953931132
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,6.0,25.444362005131524
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,-1.0,10.0,14.858818179304095
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,2.0,64.51299212032885
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,3.0,55.29768104468907
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,6.0,41.68259375031621
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,1.0,10.0,33.916956130105305
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,2.0,85.51115166389945
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,3.0,78.00149314693981
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,6.0,77.78491273142171
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,5.0,10.0,78.02440150844099
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,2.0,81.0896439742397
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,3.0,91.9848990644454
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,6.0,84.43652941128519
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,1.1,0.0,10.0,10.0,84.7774146836072
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,2.0,62.742251336067284
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,3.0,49.08404700597911
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,6.0,26.33561215530951
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,-1.0,10.0,15.48558350342628
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,2.0,65.50889513738312
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,3.0,53.944618373411934
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,6.0,44.39244079806137
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,1.0,10.0,39.056431262617544
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,2.0,85.96292369796562
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,3.0,87.6559572412511
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,6.0,85.32072691382298
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,5.0,10.0,83.96916649882667
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,2.0,92.3165099687974
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,3.0,92.28678227805497
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,6.0,88.9615322484525
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,2.1,2000.0,3.0,0.0,10.0,10.0,88.58502695372101
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,2.0,64.56143796595495
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,3.0,48.5996493025704
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,6.0,24.898736001853944
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,-1.0,10.0,14.384642196280925
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,2.0,63.09428772531585
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,3.0,52.38668687846314
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,6.0,41.83119301602501
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,1.0,10.0,34.29556972873701
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,2.0,86.56609839081626
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,3.0,80.49469214625688
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,6.0,80.5144609566814
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,5.0,10.0,76.13737387436876
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,2.0,88.82133629433251
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,3.0,89.47591651740859
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,6.0,87.83623838714438
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,1.1,0.0,10.0,10.0,85.64332663294176
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,2.0,64.53644742428466
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,3.0,46.36105659285193
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,6.0,25.04019852727871
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,-1.0,10.0,14.331045244762228
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,2.0,63.307145196292154
HNN_PoincareBall,1.0,0.7,3.0,2.1,5000.0,3.0,2.1,30.0,3.5,2000.0,3.0,0.0,1.0,3.0,51.88785268771447
