size,thread,i,time
1000,4,45,0.08035111427307129
1000,4,46,0.06841874122619629
1000,4,47,0.06808900833129883
1000,4,48,0.07976818084716797
1000,4,49,0.07949042320251465
2000,1,0,1.7830085754394531
2000,1,1,0.6674907207489014
2000,1,2,0.3463270664215088
2000,1,3,0.34934091567993164
2000,1,4,0.3443741798400879
2000,1,5,0.8294613361358643
2000,1,6,0.859332799911499
2000,1,7,1.1330454349517822
2000,1,8,0.40749192237854004
2000,1,9,0.6831164360046387
2000,1,10,0.6712300777435303
2000,1,11,0.62544846534729
2000,1,12,0.9867756366729736
2000,1,13,1.0402157306671143
2000,1,14,0.883171558380127
2000,1,15,0.5161230564117432
2000,1,16,0.5050396919250488
2000,1,17,1.82374906539917
2000,1,18,1.6485509872436523
2000,1,19,0.9859819412231445
2000,1,20,0.8970260620117188
2000,1,21,0.4642219543457031
2000,1,22,0.6639060974121094
2000,1,23,0.6745131015777588
2000,1,24,1.351377248764038
2000,1,25,1.2956185340881348
2000,1,26,0.40274667739868164
2000,1,27,0.7408320903778076
2000,1,28,0.9480655193328857
2000,1,29,2.087902545928955
2000,1,30,0.6265878677368164
2000,1,31,0.6085200309753418
2000,1,32,0.5554318428039551
2000,1,33,0.5639948844909668
2000,1,34,1.3430263996124268
2000,1,35,0.9366474151611328
2000,1,36,0.9339654445648193
2000,1,37,0.45592641830444336
2000,1,38,0.5883896350860596
2000,1,39,0.5637500286102295
2000,1,40,0.712669849395752
2000,1,41,0.3059091567993164
2000,1,42,0.29453492164611816
2000,1,43,0.29170751571655273
2000,1,44,0.29729771614074707
2000,1,45,0.670480489730835
2000,1,46,0.6938562393188477
2000,1,47,1.1979832649230957
2000,1,48,1.353477954864502
2000,1,49,0.9191036224365234
2000,2,0,0.5128316879272461
2000,2,1,0.4356956481933594
2000,2,2,0.4881734848022461
2000,2,3,0.3414647579193115
2000,2,4,0.7074241638183594
2000,2,5,0.4064669609069824
2000,2,6,0.33379125595092773
2000,2,7,0.5072143077850342
2000,2,8,0.43259406089782715
2000,2,9,1.4168062210083008
2000,2,10,0.5812990665435791
2000,2,11,0.37314462661743164
2000,2,12,0.43138551712036133
2000,2,13,0.43213915824890137
2000,2,14,1.280519962310791
2000,2,15,0.5046415328979492
2000,2,16,0.5319561958312988
2000,2,17,0.633521556854248
2000,2,18,0.37833476066589355
2000,2,19,0.5993940830230713
2000,2,20,0.4326779842376709
2000,2,21,1.2393467426300049
2000,2,22,0.6362977027893066
2000,2,23,0.7070643901824951
2000,2,24,0.7290377616882324
2000,2,25,0.737990140914917
2000,2,26,0.8004922866821289
2000,2,27,0.4401693344116211
2000,2,28,0.47077155113220215
2000,2,29,0.37224602699279785
2000,2,30,0.9145345687866211
2000,2,31,0.7374305725097656
2000,2,32,0.17201018333435059
2000,2,33,0.440185546875
2000,2,34,0.5383057594299316
2000,2,35,0.99369215965271
2000,2,36,0.5923025608062744
2000,2,37,0.5663013458251953
2000,2,38,0.6736209392547607
2000,2,39,0.5428180694580078
2000,2,40,0.23574519157409668
2000,2,41,0.4038205146789551
2000,2,42,0.6360859870910645
2000,2,43,1.0526096820831299
2000,2,44,0.8476853370666504
2000,2,45,0.6176168918609619
2000,2,46,0.4036085605621338
2000,2,47,0.5014896392822266
2000,2,48,0.6437580585479736
2000,2,49,1.263249397277832
2000,4,0,0.4344947338104248
2000,4,1,0.4007294178009033
2000,4,2,0.22734379768371582
2000,4,3,0.17908120155334473
2000,4,4,0.4157373905181885
2000,4,5,0.24434971809387207
2000,4,6,0.22495388984680176
2000,4,7,0.43059539794921875
2000,4,8,0.35848450660705566
2000,4,9,0.5687189102172852
2000,4,10,0.8175313472747803
2000,4,11,0.9826395511627197
2000,4,12,0.4530186653137207
2000,4,13,0.5493795871734619
2000,4,14,0.3407559394836426
2000,4,15,0.33901166915893555
2000,4,16,0.4033172130584717
2000,4,17,0.8153669834136963
2000,4,18,0.2276453971862793
2000,4,19,0.44358396530151367
2000,4,20,0.5167312622070312
2000,4,21,0.5103299617767334
2000,4,22,0.7890863418579102
2000,4,23,0.1783442497253418
2000,4,24,0.1344466209411621
2000,4,25,0.7447309494018555
2000,4,26,0.6210043430328369
2000,4,27,0.5453815460205078
2000,4,28,0.5531065464019775
