size,thread,i,time
2000,4,47,0.3270721435546875
2000,4,48,0.5350873470306396
2000,4,49,0.29808902740478516
5000,1,0,1.9918849468231201
5000,1,1,5.293485641479492
5000,1,2,3.717568874359131
5000,1,3,5.635719060897827
5000,1,4,2.0139777660369873
5000,1,5,4.70741605758667
5000,1,6,6.668051242828369
5000,1,7,3.670663595199585
5000,1,8,3.971885919570923
5000,1,9,2.011946678161621
5000,1,10,3.701569080352783
5000,1,11,2.704876184463501
5000,1,12,1.3607127666473389
5000,1,13,2.7312583923339844
5000,1,14,2.3841588497161865
5000,1,15,4.0202929973602295
5000,1,16,3.057947874069214
5000,1,17,2.6880061626434326
5000,1,18,8.657921552658081
5000,1,19,3.9786648750305176
5000,1,20,5.697844982147217
5000,1,21,5.977962493896484
5000,1,22,6.0099263191223145
5000,1,23,2.652153730392456
5000,1,24,5.890499114990234
5000,1,25,3.2860918045043945
5000,1,26,8.341115951538086
5000,1,27,1.667717695236206
5000,1,28,3.361553430557251
5000,1,29,2.0083587169647217
5000,1,30,3.383570432662964
5000,1,31,1.6937198638916016
5000,1,32,4.031638860702515
5000,1,33,2.659270763397217
5000,1,34,4.641078948974609
5000,1,35,2.3597323894500732
5000,1,36,3.9841833114624023
5000,1,37,10.300893545150757
5000,1,38,3.631985902786255
5000,1,39,10.593963146209717
5000,1,40,5.978720426559448
5000,1,41,4.328099250793457
5000,1,42,3.675999164581299
5000,1,43,5.939168453216553
5000,1,44,1.7119135856628418
5000,1,45,9.986745834350586
5000,1,46,4.091442108154297
5000,1,47,8.924052476882935
5000,1,48,5.075345277786255
5000,1,49,4.294466495513916
5000,2,0,2.6500587463378906
5000,2,1,5.224501132965088
5000,2,2,4.106182336807251
5000,2,3,1.3834340572357178
5000,2,4,4.129268407821655
5000,2,5,3.947239875793457
5000,2,6,7.248200178146362
5000,2,7,16.274104595184326
5000,2,8,2.5584030151367188
5000,2,9,1.9855003356933594
5000,2,10,2.9666874408721924
5000,2,11,4.753272533416748
5000,2,12,1.582561731338501
5000,2,13,3.249333381652832
5000,2,14,1.3711276054382324
5000,2,15,2.477792739868164
5000,2,16,5.338865280151367
5000,2,17,0.969407320022583
5000,2,18,11.35097885131836
5000,2,19,4.067968130111694
5000,2,20,4.113801956176758
5000,2,21,4.144334316253662
5000,2,22,2.63877010345459
5000,2,23,2.36419677734375
5000,2,24,3.4054932594299316
5000,2,25,2.995765209197998
5000,2,26,3.817965030670166
5000,2,27,2.207474946975708
5000,2,28,3.345451593399048
5000,2,29,3.915998697280884
5000,2,30,3.064452648162842
5000,2,31,1.5884442329406738
5000,2,32,2.289074659347534
5000,2,33,2.3726484775543213
5000,2,34,1.9995532035827637
5000,2,35,2.8269951343536377
5000,2,36,3.213001251220703
5000,2,37,3.4521584510803223
5000,2,38,4.919064283370972
5000,2,39,2.604229211807251
5000,2,40,3.4379162788391113
5000,2,41,1.3581218719482422
5000,2,42,1.869781732559204
5000,2,43,4.515072345733643
5000,2,44,2.8346705436706543
5000,2,45,2.2029261589050293
5000,2,46,3.2387259006500244
5000,2,47,7.851322174072266
5000,2,48,2.961742639541626
5000,2,49,1.5933098793029785
5000,4,0,1.331479787826538
5000,4,1,1.8370096683502197
5000,4,2,5.074911117553711
5000,4,3,1.0159790515899658
5000,4,4,1.3280410766601562
5000,4,5,1.2988040447235107
5000,4,6,1.835367202758789
5000,4,7,0.7449069023132324
5000,4,8,1.0209906101226807
5000,4,9,1.1551012992858887
5000,4,10,1.4346604347229004
5000,4,11,2.5311038494110107
5000,4,12,0.8684530258178711
5000,4,13,3.6624832153320312
5000,4,14,3.999849319458008
5000,4,15,2.2730319499969482
5000,4,16,1.9873244762420654
5000,4,17,4.208812236785889
5000,4,18,3.8217966556549072
5000,4,19,1.5570833683013916
5000,4,20,2.4300336837768555
5000,4,21,1.1377284526824951
5000,4,22,3.1955530643463135
5000,4,23,1.2909348011016846
5000,4,24,2.9589529037475586
5000,4,25,2.847818374633789
5000,4,26,3.5448358058929443
5000,4,27,0.8969142436981201
5000,4,28,2.497178316116333
5000,4,29,3.2420239448547363
5000,4,30,0.7376081943511963
5000,4,31,1.305166482925415
5000,4,32,2.418632745742798
5000,4,33,5.422207355499268
5000,4,34,1.5505118370056152
5000,4,35,1.3028957843780518
5000,4,36,1.1333155632019043
5000,4,37,0.7429168224334717
5000,4,38,2.622044563293457
5000,4,39,3.0485310554504395
5000,4,40,1.7261991500854492
5000,4,41,2.12062406539917
5000,4,42,2.540113687515259
5000,4,43,1.2914187908172607
5000,4,44,1.1369245052337646
5000,4,45,3.605691909790039
5000,4,46,2.4347705841064453
5000,4,47,2.3855032920837402
5000,4,48,1.6892757415771484
5000,4,49,4.040609359741211
10000,1,0,5.309732437133789
10000,1,1,27.67678689956665
10000,1,2,13.123357057571411
10000,1,3,30.63990616798401
10000,1,4,9.311817407608032
10000,1,5,11.811219453811646
10000,1,6,6.631619215011597
10000,1,7,18.67881989479065
10000,1,8,6.450328588485718
10000,1,9,21.10098433494568
10000,1,10,10.518343448638916
10000,1,11,5.265380382537842
10000,1,12,6.565317153930664
10000,1,13,26.15471887588501
10000,1,14,10.535162210464478
10000,1,15,21.992956399917603
10000,1,16,7.830805540084839
10000,1,17,15.541007995605469
10000,1,18,17.161068201065063
10000,1,19,6.638257741928101
10000,1,20,6.527426719665527
10000,1,21,7.729869604110718
10000,1,22,16.14147686958313
10000,1,23,23.52907967567444
10000,1,24,15.705309629440308
10000,1,25,15.946472644805908
10000,1,26,15.918301820755005
10000,1,27,23.061777591705322
10000,1,28,21.023324251174927
10000,1,29,15.706939220428467
10000,1,30,14.641716957092285
10000,1,31,21.37614345550537
10000,1,32,5.216039657592773
10000,1,33,5.358009338378906
10000,1,34,10.762661933898926
10000,1,35,16.951995849609375
10000,1,36,5.227496862411499
10000,1,37,14.594173908233643
10000,1,38,10.621341705322266
10000,1,39,10.53036618232727
10000,1,40,6.604804039001465
10000,1,41,6.488123655319214
10000,1,42,13.171709060668945
10000,1,43,21.368470191955566
10000,1,44,25.63911533355713
10000,1,45,15.776343584060669
10000,1,46,11.642857313156128
10000,1,47,53.762778759002686
10000,1,48,11.8560049533844
10000,1,49,19.8308424949646
10000,2,0,17.01821732521057
10000,2,1,6.097152948379517
10000,2,2,16.02581548690796
10000,2,3,3.752808094024658
10000,2,4,5.418154001235962
10000,2,5,11.269853830337524
10000,2,6,7.905720949172974
10000,2,7,16.07250428199768
10000,2,8,6.168976545333862
10000,2,9,12.18387222290039
10000,2,10,8.81388521194458
10000,2,11,19.577803373336792
10000,2,12,8.620021104812622
10000,2,13,17.160298824310303
10000,2,14,5.23919677734375
10000,2,15,16.986871480941772
10000,2,16,8.618160486221313
10000,2,17,16.046599626541138
10000,2,18,7.043946266174316
10000,2,19,12.038846015930176
10000,2,20,7.029898405075073
10000,2,21,23.80998730659485
10000,2,22,11.538185358047485
10000,2,23,9.533855438232422
10000,2,24,4.494643926620483
10000,2,25,12.606543779373169
10000,2,26,3.6408655643463135
10000,2,27,11.393450498580933
10000,2,28,12.961172103881836
10000,2,29,6.23460578918457
10000,2,30,18.00336241722107
10000,2,31,3.6101768016815186
10000,2,32,7.102662563323975
10000,2,33,10.281434535980225
10000,2,34,45.26423215866089
10000,2,35,6.05868935585022
10000,2,36,13.671267747879028
10000,2,37,7.034647226333618
10000,2,38,12.946149349212646
10000,2,39,6.8883867263793945
10000,2,40,12.762064933776855
10000,2,41,8.495564222335815
10000,2,42,7.793060779571533
10000,2,43,7.889234304428101
10000,2,44,20.41744089126587
10000,2,45,7.055874824523926
10000,2,46,12.820803880691528
10000,2,47,15.984987258911133
10000,2,48,12.077918291091919
10000,2,49,11.921950817108154
10000,4,0,14.570565462112427
10000,4,1,14.118283748626709
10000,4,2,8.417168617248535
10000,4,3,10.208505630493164
10000,4,4,8.452742338180542
10000,4,5,5.076452255249023
10000,4,6,7.761505365371704
10000,4,7,12.599777698516846
10000,4,8,8.27981162071228
10000,4,9,6.1580870151519775
10000,4,10,3.4107327461242676
10000,4,11,8.390480518341064
10000,4,12,9.272245645523071
10000,4,13,10.816095113754272
10000,4,14,6.1690733432769775
10000,4,15,22.599563598632812
10000,4,16,7.213447093963623
10000,4,17,4.453942060470581
10000,4,18,4.4542951583862305
10000,4,19,4.108470439910889
10000,4,20,9.492071151733398
10000,4,21,8.248651027679443
10000,4,22,3.9331233501434326
10000,4,23,7.9813597202301025
10000,4,24,7.721265554428101
10000,4,25,2.8156774044036865
10000,4,26,6.659087896347046
10000,4,27,5.923547029495239
10000,4,28,13.538963794708252
10000,4,29,5.864518880844116
10000,4,30,3.3442859649658203
10000,4,31,8.448472499847412
10000,4,32,4.5356128215789795
10000,4,33,7.2552454471588135
10000,4,34,6.485662221908569
10000,4,35,12.720677614212036
10000,4,36,8.430863618850708
10000,4,37,3.4082913398742676
10000,4,38,7.969651460647583
10000,4,39,14.152881622314453
10000,4,40,4.021204471588135
10000,4,41,18.962834358215332
10000,4,42,6.6938087940216064
10000,4,43,7.458420038223267
10000,4,44,7.814995527267456
10000,4,45,5.000194549560547
10000,4,46,3.3756022453308105
10000,4,47,7.104330539703369
10000,4,48,7.270956039428711
10000,4,49,11.75948452949524
