size,thread,i,time
2000,4,39,0.38756656646728516
2000,4,40,0.6134316921234131
2000,4,41,0.5053882598876953
2000,4,42,0.31328439712524414
2000,4,43,0.5357587337493896
2000,4,44,0.6853344440460205
2000,4,45,0.1579732894897461
2000,4,46,0.32083702087402344
2000,4,47,0.29776763916015625
2000,4,48,0.13919377326965332
2000,4,49,0.42704272270202637
5000,1,0,6.893906593322754
5000,1,1,2.320387125015259
5000,1,2,6.58631706237793
5000,1,3,2.6533772945404053
5000,1,4,1.3718481063842773
5000,1,5,4.044243097305298
5000,1,6,2.004878282546997
5000,1,7,3.6570403575897217
5000,1,8,3.3262887001037598
5000,1,9,1.3411612510681152
5000,1,10,1.4030239582061768
5000,1,11,3.0191173553466797
5000,1,12,3.8350231647491455
5000,1,13,5.0032219886779785
5000,1,14,4.600989580154419
5000,1,15,4.052922964096069
5000,1,16,8.011308431625366
5000,1,17,5.972753524780273
5000,1,18,1.3551864624023438
5000,1,19,5.101476192474365
5000,1,20,4.921244859695435
5000,1,21,6.864814281463623
5000,1,22,4.987070322036743
5000,1,23,4.078229904174805
5000,1,24,7.619048833847046
5000,1,25,4.7818756103515625
5000,1,26,4.965195417404175
5000,1,27,2.4451866149902344
5000,1,28,3.6555025577545166
5000,1,29,4.939308404922485
5000,1,30,3.9230988025665283
5000,1,31,6.6897313594818115
5000,1,32,6.264974117279053
5000,1,33,3.7776997089385986
5000,1,34,6.887981414794922
5000,1,35,1.3487818241119385
5000,1,36,3.724743127822876
5000,1,37,3.341477870941162
5000,1,38,2.683671236038208
5000,1,39,5.229589939117432
5000,1,40,2.738072633743286
5000,1,41,2.6630313396453857
5000,1,42,4.557063817977905
5000,1,43,5.7795727252960205
5000,1,44,1.3823573589324951
5000,1,45,9.439108610153198
5000,1,46,2.4134652614593506
5000,1,47,4.1156628131866455
5000,1,48,7.538786888122559
5000,1,49,5.808172225952148
5000,2,0,4.352134704589844
5000,2,1,2.046738386154175
5000,2,2,2.626904249191284
5000,2,3,3.976788282394409
5000,2,4,1.6015501022338867
5000,2,5,1.9566056728363037
5000,2,6,1.7578530311584473
5000,2,7,4.39158296585083
5000,2,8,1.9927799701690674
5000,2,9,1.374119520187378
5000,2,10,1.771162509918213
5000,2,11,4.093502759933472
