model,Beta_s,gamma_s,Ns_obs,kmean_s,gamma_n,kmean_n,gamma_f,N_f,Beta_bi,nu,alpha,N_labels,with_features,nc_test_size,i,accuracy
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,67.97999999999999
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,59.164
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,45.475
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,89.166
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,93.92999999999999
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,87.886
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,87.537
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,81.299
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,89.002
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,83.24600000000001
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,84.484
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,-1,10,1,0.7,4.5,17.073
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,-1,2,1,0.7,4.5,64.694
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,-1,3,1,0.7,4.5,51.413
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,-1,6,1,0.7,4.5,27.556
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,1,10,1,0.7,4.5,40.385000000000005
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,1,2,1,0.7,4.5,67.15700000000001
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,1,3,1,0.7,4.5,56.647000000000006
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,1,6,1,0.7,4.5,49.736000000000004
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,10,10,1,0.7,4.5,90.00699999999999
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,10,2,1,0.7,4.5,93.806
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,10,3,1,0.7,4.5,92.182
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,10,6,1,0.7,4.5,91.265
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,5,10,1,0.7,4.5,82.26599999999999
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,5,2,1,0.7,4.5,84.436
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,5,3,1,0.7,4.5,86.28
SGFormer,1.1,3.5,5000,3,3.5,30,2.1,2000,3,0.0,5,6,1,0.7,4.5,81.12100000000001
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,17.68
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,68.527
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,49.899
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,27.212
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,40.129000000000005
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,68.804
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,56.209
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,47.803999999999995
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,89.155
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,88.054
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,90.77000000000001
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,89.075
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,84.36
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,91.27799999999999
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,82.095
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,84.264
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,-1,10,1,0.7,4.5,16.875
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,-1,2,1,0.7,4.5,70.40700000000001
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,-1,3,1,0.7,4.5,50.081
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,-1,6,1,0.7,4.5,25.982
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,1,10,1,0.7,4.5,40.391000000000005
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,1,2,1,0.7,4.5,68.53
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,1,3,1,0.7,4.5,55.431999999999995
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,1,6,1,0.7,4.5,44.11
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,10,10,1,0.7,4.5,90.83
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,10,2,1,0.7,4.5,87.764
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,10,3,1,0.7,4.5,93.301
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,10,6,1,0.7,4.5,91.899
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,5,10,1,0.7,4.5,82.341
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,5,2,1,0.7,4.5,84.167
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,5,3,1,0.7,4.5,87.862
SGFormer,1.1,3.5,5000,3,3.5,30,3.5,2000,3,0.0,5,6,1,0.7,4.5,85.203
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,17.209
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,69.245
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,49.728
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,27.823
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,41.251
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,72.28
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,59.205000000000005
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,44.956
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,89.982
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,94.307
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,95.17699999999999
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,91.262
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,85.961
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,86.78
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,84.889
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,83.75
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,-1,10,1,0.7,4.5,17.819
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,-1,2,1,0.7,4.5,66.686
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,-1,3,1,0.7,4.5,49.19199999999999
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,-1,6,1,0.7,4.5,28.695
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,1,10,1,0.7,4.5,40.327999999999996
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,1,2,1,0.7,4.5,71.0
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,1,3,1,0.7,4.5,58.364999999999995
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,1,6,1,0.7,4.5,45.793
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,10,10,1,0.7,4.5,88.471
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,10,2,1,0.7,4.5,90.60900000000001
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,10,3,1,0.7,4.5,94.65
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,10,6,1,0.7,4.5,92.995
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,5,10,1,0.7,4.5,85.223
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,5,2,1,0.7,4.5,86.187
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,5,3,1,0.7,4.5,89.80499999999999
SGFormer,1.1,3.5,5000,30,2.1,3,2.1,2000,3,0.0,5,6,1,0.7,4.5,86.32300000000001
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,16.163999999999998
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,65.17699999999999
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,50.423
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,28.222
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,37.367000000000004
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,65.435
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,57.964999999999996
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,45.69
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,91.13
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,92.99600000000001
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,95.736
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,92.675
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,83.432
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,87.508
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,86.324
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,83.477
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,-1,10,1,0.7,4.5,17.466
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,-1,2,1,0.7,4.5,68.951
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,-1,3,1,0.7,4.5,51.025999999999996
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,-1,6,1,0.7,4.5,27.921
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,1,10,1,0.7,4.5,39.062
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,1,2,1,0.7,4.5,69.837
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,1,3,1,0.7,4.5,57.49400000000001
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,1,6,1,0.7,4.5,44.160000000000004
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,10,10,1,0.7,4.5,88.636
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,10,2,1,0.7,4.5,91.861
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,10,3,1,0.7,4.5,92.296
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,10,6,1,0.7,4.5,91.183
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,5,10,1,0.7,4.5,82.196
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,5,2,1,0.7,4.5,85.64
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,5,3,1,0.7,4.5,86.73299999999999
SGFormer,1.1,3.5,5000,30,2.1,3,3.5,2000,3,0.0,5,6,1,0.7,4.5,84.293
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.418
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,68.623
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,49.934000000000005
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,27.639999999999997
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,39.169
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,69.495
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,58.057
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,43.094
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,90.63
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,94.397
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,92.2
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,91.596
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,85.118
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,88.107
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,86.955
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,82.19
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,-1,10,1,0.7,4.5,16.875999999999998
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,-1,2,1,0.7,4.5,69.208
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,-1,3,1,0.7,4.5,51.258
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,-1,6,1,0.7,4.5,26.301
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,1,10,1,0.7,4.5,39.89
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,1,2,1,0.7,4.5,69.214
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,1,3,1,0.7,4.5,60.010000000000005
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,1,6,1,0.7,4.5,44.632
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,10,10,1,0.7,4.5,93.541
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,10,2,1,0.7,4.5,95.13
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,10,3,1,0.7,4.5,90.229
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,10,6,1,0.7,4.5,90.533
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,5,10,1,0.7,4.5,82.97
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,5,2,1,0.7,4.5,90.196
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,5,3,1,0.7,4.5,86.112
SGFormer,1.1,3.5,5000,30,2.1,30,2.1,2000,3,0.0,5,6,1,0.7,4.5,82.12899999999999
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,15.809000000000001
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,69.213
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,50.897000000000006
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,26.644
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,35.973
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,69.582
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,53.896
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,41.074
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,91.83099999999999
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,92.076
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,89.86
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,94.329
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,82.054
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,89.712
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,87.147
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,84.76599999999999
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,-1,10,1,0.7,4.5,16.662
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,-1,2,1,0.7,4.5,68.752
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,-1,3,1,0.7,4.5,49.608
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,-1,6,1,0.7,4.5,26.244999999999997
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,1,10,1,0.7,4.5,40.487
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,1,2,1,0.7,4.5,69.699
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,1,3,1,0.7,4.5,57.735
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,1,6,1,0.7,4.5,47.768
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,10,10,1,0.7,4.5,91.691
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,10,2,1,0.7,4.5,94.845
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,10,3,1,0.7,4.5,88.284
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,10,6,1,0.7,4.5,91.009
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,5,10,1,0.7,4.5,85.578
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,5,2,1,0.7,4.5,90.795
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,5,3,1,0.7,4.5,87.987
SGFormer,1.1,3.5,5000,30,2.1,30,3.5,2000,3,0.0,5,6,1,0.7,4.5,82.811
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,-1,10,1,0.7,4.5,16.764000000000003
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,-1,2,1,0.7,4.5,67.43199999999999
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,-1,3,1,0.7,4.5,51.513999999999996
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,-1,6,1,0.7,4.5,28.268
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,1,10,1,0.7,4.5,39.761
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,1,2,1,0.7,4.5,67.466
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,1,3,1,0.7,4.5,58.714999999999996
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,1,6,1,0.7,4.5,45.964999999999996
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,10,10,1,0.7,4.5,92.449
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,10,2,1,0.7,4.5,83.69800000000001
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,10,3,1,0.7,4.5,90.191
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,10,6,1,0.7,4.5,94.369
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,5,10,1,0.7,4.5,82.81899999999999
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,5,2,1,0.7,4.5,90.307
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,5,3,1,0.7,4.5,85.974
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,1.1,0.0,5,6,1,0.7,4.5,82.03999999999999
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,-1,10,1,0.7,4.5,17.867
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,-1,2,1,0.7,4.5,70.726
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,-1,3,1,0.7,4.5,50.307
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,-1,6,1,0.7,4.5,28.694
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,1,10,1,0.7,4.5,39.56
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,1,2,1,0.7,4.5,66.11
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,1,3,1,0.7,4.5,57.983000000000004
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,1,6,1,0.7,4.5,45.991
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,10,10,1,0.7,4.5,91.613
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,10,2,1,0.7,4.5,95.41
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,10,3,1,0.7,4.5,91.76599999999999
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,10,6,1,0.7,4.5,91.886
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,5,10,1,0.7,4.5,85.306
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,5,2,1,0.7,4.5,84.4
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,5,3,1,0.7,4.5,85.83099999999999
SGFormer,1.1,3.5,5000,30,3.5,3,2.1,2000,3,0.0,5,6,1,0.7,4.5,85.507
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,-1,10,1,0.7,4.5,16.95
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,-1,2,1,0.7,4.5,65.974
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,-1,3,1,0.7,4.5,50.637
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,-1,6,1,0.7,4.5,28.201
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,1,10,1,0.7,4.5,38.644999999999996
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,1,2,1,0.7,4.5,67.485
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,1,3,1,0.7,4.5,59.436
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,1,6,1,0.7,4.5,46.053999999999995
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,10,10,1,0.7,4.5,91.481
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,10,2,1,0.7,4.5,94.99199999999999
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,10,3,1,0.7,4.5,93.134
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,10,6,1,0.7,4.5,91.58
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,5,10,1,0.7,4.5,83.489
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,5,2,1,0.7,4.5,83.169
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,5,3,1,0.7,4.5,89.017
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,1.1,0.0,5,6,1,0.7,4.5,83.93299999999999
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,-1,10,1,0.7,4.5,16.816
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,-1,2,1,0.7,4.5,69.91
SGFormer,1.1,3.5,5000,30,3.5,3,3.5,2000,3,0.0,-1,3,1,0.7,4.5,52.266999999999996
